name;currency;experience;location;skills;link
Lead Data Scientist;USD;7-10;San Francisco;data science expertise, machine learning algorithms, natural language processing, big data technologies, statistical analysis, signal processing, artificial intelligence, press, nosql, database, hadoop, crm, san;n/a
Cluster Manager - Risk/Senior Cluster Ma...;USD;7-10;Pune;data quality management, data standardization techniques, data enrichment processes, stakeholder engagement, analytical problem solving, bi, storage, dashboards, sql, data science, brd, data analytics, sas;n/a
Area Manager - PL - Prime - T2;USD;2-3;Rajamahendravaram;data science analysis, team management, sales strategy execution, customer complaint resolution, data management skills, channel sales, team handling, area manager, marketing, team leader, build;n/a
Data Analytics Sales Specialist, Google Cloud (English, Thai);USD;1-4;Thailand;data analytics expertise, stakeholder engagement, business intelligence knowledge, software sales experience, communication (english, thai), data warehousing, data science, use cases, predictive analytics, mobile, data governance;n/a
Data Scientist - Bilingual;USD;2-5;Mexico;data science expertise, machine learning models, python proficiency, real time nlu systems, cloud platforms experience, scala, telecom protocols, sql, security, java, mobile, problem solving;n/a
Applied & Data Scientist;USD;2-5;Redmond;data pipeline design, feature engineering, model evaluation, machine learning frameworks, fraud detection expertise, program management, security, data science, data scientist, san, data analysis, predictive analytics;n/a
Senior Data Scientist / Analyst (AI/LLM);USD;5-9;Hong Kong, Dubai, Vietnam, Taiwan;data analysis techniques, statistical modeling expertise, ai, ml programming skills, llm optimization techniques, cross functional collaboration, sql, data science, data scientist, infrastructure, analyst, statistical analysis;n/a
Career Opportunities: Associate (46419);USD;3-5;Mexico;data visualization, sql proficiency, report development, data analysis, communication skills, bi, dashboards, data science, program manager, telecom, consulting, domain expert, data reports, tableau, data governance;n/a
Career Opportunities: Senior Associate (46422);USD;2-3;Mexico;data visualization, financial analysis, microsoft excel, report publishing, performance reporting, dashboards, domain expert, bi, data science, program manager, telecom, data analysis, consulting, tableau, documentation skills;n/a
Career Opportunities: Product Owner (45608);USD;8-10;Mexico;product management principles, agile methodologies, market research analysis, communication skills, team leadership, user stories, data science, use cases, program manager, telecom, consulting, domain expert;n/a
Sr. Manager (Data & Analytics);USD;6-7;Pune;data analysis techniques, business case development, stakeholder management, data visualization tools, project management skills, dashboards, advanced analytics, bi, sql, data science, consulting, business analytics, tableau;n/a
Career Opportunities: Senior Associate (46422);USD;2-3;Mexico;data visualization, microsoft excel, performance reporting, financial markets, team collaboration, dashboards, domain expert, bi, data science, program manager, telecom, data analysis, consulting, tableau, documentation skills;n/a
Career Opportunities: Product Owner (45507);USD;8-10;Mexico;product management principles   agile methodologies experience   market research analysis   strong leadership skills   user stories development, data science, use cases, program manager, telecom, consulting, domain expert;n/a
Career Opportunities: Technical Lead (45470);USD;7-9;Mexico;data visualization tools, database technologies, etl processes, data modeling, communication skills, business requirements, bi, dashboards, data science, program manager, telecom, oracle, consulting, domain expert, tableau;n/a
Career Opportunities: Senior Domain Specialist (46418);USD;4-6;Mexico;data analysis, reporting design, dashboard development, sql proficiency, data visualization, bi, dashboards, data science, program manager, telecom, consulting, domain expert, data reports, tableau, data governance;n/a
Career Opportunities: Senior Associate (46421);USD;2-3;Mexico;data visualization, reporting analysis, performance measurement, financial markets, microsoft excel, dashboards, domain expert, bi, data science, program manager, telecom, data analysis, consulting, tableau, documentation skills;n/a
Career Opportunities: Senior Associate (46423);USD;4-6;Mexico;data visualization, sql proficiency, dashboard design, data analysis, etl familiarity, bi, dashboards, data science, program manager, telecom, consulting, domain expert, data reports, tableau, data governance;n/a
Career Opportunities: Product Owner (46325);USD;8-10;Mexico;product management principles, agile methodologies experience, market research skills, leadership abilities, communication skills, user stories, data science, use cases, program manager, telecom, consulting, domain expert;n/a
Career Opportunities: Data Modeler (45409);USD;8-11;Mexico;data modeling expertise  sql proficiency  database design  data profiling skills  analytical problem solving, business requirements, data science, program manager, telecom, consulting, domain expert, data governance;n/a
